Book|Chapter|Verse|Targum|Samaritan
2|30|34|ומלל יהוה עם משה למימר סב לך סמנים קטף ושללי וחלבניה סמנים ולבונה זגיה חלקין כחדה יהי|וידבר יהוה אל משה לאמר קח לך סמים נטף ושחלת וחלבניה סמים ולבונה זכה בד בבד יהיה
2|30|35|ותעבד יתה אועדות מעטר עובד עטר מדוכה דכיה קדש|ועשית אתו קטרת רקח מעשה רקח ממלחת טהור קדש
2|30|36|ותשחק מנה דקיקה ותתן מנה לקדם סעדואתה במשכן זימונה דאזמן לך תמן קדש קדשים תהי לכון|ושחקת ממנו הדק ונתתה ממנו לפני העדות באהל מועד אשר אועד לך שמה קדש קדשים תהיה לכם
2|30|37|ואועדותה דתעבד בדמותה לא תעבדון לכון קדש תהי לכון ליהוה|והקטרת אשר תעשה במתכנתה לא תעשו לכם קדש תהיה לכם ליהוה
2|30|38|אנש דיעבד כבתה למתריח בה ויתעקר מן עמה|איש אשר יעשה כמוה להריח בה ונכרת מעמיו
2|31|1|ומלל יהוה עם משה למימר|וידבר יהוה אל משה לאמר
2|31|2|חזי זעקת בשם בצלאל בר חורי בר חור לשבט יהודה|ראה קראתי בשם בצלאל בן חורי בן חור למטה יהודה
2|31|3|ומלית יתה רוח אלהים בחכמה ובנעירו ובדעה ובכל עבידה|ואמלא אתו רוח אלהים בחכמה ובתבונה ובדעת ובכל מלאכה
2|31|4|ולחשב מן חשבן למעבד בדהבה ובכספה ובנחשה|ולחשב מחשבות לעשות בזהב ובכסף ובנחשת
2|31|5|ובאמנות אבן לאשלמותה ובאמנות קיצם למעבד בכל עבידה|ובחרשת אבן למלאת ובחרשת עץ לעשות בכל מלאכה
2|31|6|ואני הא יהבת עמה ית אהליאב בר אחיסמך לשבט דן ובלב כל חכים לב יהבת חכמה ויעבדון ית כל אד פקדתך|ואני הנה נתתי אתו את אהליאב בן אחיסמך למטה דן ובלב כל חכם לב נתתי חכמה ועשו את כל אשר צויתיך
2|31|7|ית משכן זימונה וית ארונה לסעדואתה וית כפרתה דעליו וית כל מני משכנה|את אהל מועד ואת הארון לעדות ואת הכפרת אשר עליו ואת כל כלי האהל
2|31|8|ית פתורה וית כל מניו ית מנהרתה דכיתה וית כל מניה ית מדבח אועדותה|את השלחן ואת כל כליו את המנורה הטהרה ואת כל כליה את מזבח הקטרת
2|31|9|וית מדבח עלתה וית כל מניו ית כיורה וית כנה|ואת מזבח העלה ואת כל כליו את הכיור ואת כנו
2|31|10|ית רקעי תשמישה וית רקעי קדשה לאהרן כהנה וית רקעי בניו למתכהנה|את בגדי השרד ואת בגדי הקדש לאהרן הכהן ואת בגדי בניו לכהן
2|31|11|ית משח רבותה וית אועדות סמניה לקדשה ככל אד פקדתך יעבדון|את שמן המשחה ואת קטרת הסמים לקדש ככל אשר צויתיך יעשו
2|31|12|ומלל יהוה עם משה למימר|וידבר יהוה אל משה לאמר
2|31|13|ואתה מלל עם בני ישראל למימר ברן ית שבי תטרון הלא סימן היא ביני ובינכון לדריכון למעכמה הלא אני יהוה מקדשכון|ואתה דבר אל בני ישראל לאמר אך את שבתתי תשמרו כי אות היא ביני ובינכם לדרתיכם לדעת כי אני יהוה מקדשכם
2|31|14|ותטרון ית שבתה הלא קדש היא לכון מחלליה קטל יתקטל הלא כל עבד בה עבידה ותתעקר נפשה ההיא מבגו עמיה|ושמרתם את השבת כי קדש היא לכם מחלליה מות יומת כי כל העשה בה מלאכה ונכרתה הנפש ההיא מקרב עמיה
2|31|15|שתה יומים יתעבד עבידה וביומה שביעאה שבה אשבתה קדש ליהוה כל עבד עבידה ביום שבתה קטל יתקטל|ששת ימים יעשה מלאכה וביום השביעי שבת שבתון קדש ליהוה כל העשה מלאכה ביום השבת מות יומת
2|31|16|ויטרון בני ישראל ית שבתה למעבד ית שבתה לדריון קיאם עלם|ושמרו בני ישראל את השבת לעשות את השבת לדרתם ברית עולם
2|31|17|ביני ובין בני ישראל סימן היא לעלם הלא שתה יומים עבד יהוה ית שומיה וית ארעה וביומה שביעאה אשבת ואנשם|ביני ובין בני ישראל אות היא לעולם כי ששת ימים עשה יהוה את השמים ואת הארץ וביום השביעי שבת וינפש
2|31|18|ויהב למשה כאסכמותה לממללה עמה בטור סיני ית תרי לוחי סעדואתה לוחי אבנים כתיבים באצבע אלהים|ויתן אל משה ככלותו לדבר אתו בהר סיני את שני לוחת העדות לוחת אבנים כתובים באצבע אלהים
2|32|1|וחזה עמה הלא שאו משה למיעת מן טורה ואכנש עמה על אהרן ואמרו לה קום עבד לנן אלהים אד יהכון לקדמינן הלא דן משה אישה דאסקנן מן ארע מצרים לא חכמנן מה הוה לה|וירא העם כי בשש משה לרדת מן ההר ויקהל העם על אהרן ויאמרו אליו קום עשה לנו אלהים אשר ילכו לפנינו כי זה משה האיש אשר העלנו מארץ מצרים לא ידענו מה היה לו
2|32|2|ואמר לון אהרן פרקו ית קודשי דהבה דבאדני נשיכון בניכון ובנאתכון ואיתו לידי|ויאמר אליהם אהרן פרקו את נזמי הזהב אשר באזני נשיכם בניכם ובנתיכם והביאו אלי
2|32|3|ופרקו כל עמה ית קודשי דהבה דבאדניון ואיתו ליד אהרן|ויתפרקו כל העם את נזמי הזהב אשר באזניהם ויביאו אל אהרן
2|32|4|ונסב מן אדון ואריט יתה במרכי ועבדה עגל מסכה ואמרו אלין אלהיך ישראל דאסקוך מן ארע מצרים|ויקח מידם ויצר אתו בחרט ויעשהו עגל מסכה ויאמרו אלה אלהיך ישראל אשר העלוך מארץ מצרים
2|32|5|ודעל אהרן ובנה מדבח לקדמיו וקרא אהרן ואמר חג ליהוה מחר|וירא אהרן ויבן מזבח לפניו ויקרא אהרן ויאמר חג ליהוה מחר
2|32|6|ואקדמו מבתר ואסקו עלן וקדמו שלמים ויתב עמה למיכל ומשתי וקעמו למעיכה|וישכמו ממחרת ויעלו עלות ויגישו שלמים וישב העם לאכל ושתו ויקמו לצחק
2|32|7|ומלל יהוה עם משה למימר אזל נת הלא אתחבל עמך דאסקת מן ארע מצרים|וידבר יהוה אל משה לאמר לך רד כי שחת עמך אשר העלית מארץ מצרים
2|32|8|אסטו זריז מן אורעה דפקדתון עבדו לון עגל מסכה וסגדו לה ודבחו לה ואמרו אלין אלהיך ישראל דאסקוך מן ארע מצרים|סרו מהר מן הדרך אשר צויתם עשו להם עגל מסכה וישתחוו לו ויזבחו לו ויאמרו אלה אלהיך ישראל אשר העלוך מארץ מצרים
2|32|9|ואמר יהוה למשה חזית ית עמה הדן ואה עם קשה קדל הוא|ויאמר יהוה אל משה ראיתי את העם הזה והנה עם קשה ערף הוא
2|32|10|וכדו הניחה לי ויתקף רגזי בון ואסכמנון ואעבד יתך לגוי רב ובאהרן אתרגז יהוה שריר למשיצעתה וצלה משה בדיל אהרן|ועתה הניחה לי ויחר אפי בם ואכלם ואעשה אתך לגוי גדול ובאהרן התאנף יהוה מאד להשמידו ויתפלל משה בעד אהרן
2|32|11|ושרה משה ית רגז יהוה אלהה ואמר למה יהוה יתקף רגזך בעמך דאפקת מן מצרים בחיל רב ובאדרע אנתיה|ויחל משה את פני יהוה אלהיו ויאמר למה יהוה יחר אפך בעמך אשר הוצאת ממצרים בכח גדול ובזרוע נטויה
2|32|12|למה יימרון מצראי למימר בביש אפקון למקטל יתון בטבריה ולמסכמתון מן על אפי ארעה עזר מן תקוף רגזך ואנחם על בישתה לעמך|למה יאמרו מצרים לאמר ברעה הוציאם להרג אתם בהרים ולכלותם מעל פני האדמה שוב מחרון אפך והנחם על הרעה לעמך
2|32|13|אדכר לאברהם ליצחק וליעקב עבדיך דאשתבעת לון בך ומללת עמון סגוי אסגי ית זרעכון ככוכבי שומיה וכל ארעה הדה דאמרת אתן לזרעכון ויסענונה לעלם|זכור לאברהם ליצחק וליעקב עבדיך אשר נשבעת להם בך ותדבר אליהם הרבה ארבה את זרעכם ככוכבי השמים וכל הארץ הזאת אשר אמרתי אתן לזרעכם ונחלוה לעולם
2|32|14|ואתנחם יהוה על בישתה דמלל למעבד לעמה|וינחם יהוה על הרעה אשר דבר לעשות לעמו
2|32|15|ואתפנה ונעת משה מן טורה ותרי לוחי סעדואתה באדה לוחים כתיבים מתרי עבריון מדן ומדן אנון כתיבים|ויפן וירד משה מן ההר ושני לוחת העדות בידו לוחת כתובים משני עבריהם מזה ומזה הם כתובים
2|32|16|ולוחיה עובד אלהים אנון ומכתבה מכתב אלהים הוא חריד על לוחיה|והלוחות מעשה אלהים הם והמכתב מכתב אלהים הוא חרות על הלוחות
2|32|17|ושמע יהושע ית קל עמה בבישה ואמר למשה קל קרב במשריתה|וישמע יהושע את קול העם ברעה ויאמר אל משה קול מלחמה במחנה
2|32|18|ואמר לית קל סיעה מגברה ולית קל סיעה מתנצעה קל עובים אנה שמע|ויאמר אין קול ענות גברה ואין קול ענות חלושה קול עונות אנכי שמע
2|32|19|והוה כמד קרב למשריתה וחזה ית עגלה וית חאלאתה ואתקף רגז משה וארמה מן אדה ית לוחיה ותבר יתון בשפולי טורה|ויהי כאשר קרב אל המחנה וירא את העגל ואת המחלות ויחר אף משה וישליך מידיו את הלוחות וישבר אתם בתחתית ההר
2|32|20|ונסב ית עגלה דעבדו ואוקדה בנור וטחנה עד אד דק ודרה על אפי מיה ואשקה ית בני ישראל|ויקח את העגל אשר עשו וישרפהו באש ויטנחהו עד אשר דק ויזר על פני המים וישק את בני ישראל
